State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Uttar Pradesh,Sitapur,Mehmoodabad,Paddy(Dhan)(Common),Common,FAQ,21/07/2025,1884.0,2066.0,1910.0
Uttar Pradesh,Sitapur,Mehmoodabad,Wheat,Dara,FAQ,21/07/2025,2245.0,2424.0,2673.0
Uttar Pradesh,Sitapur,Sitapur,Bottle gourd,Bottle Gourd,FAQ,21/07/2025,1224.0,1687.0,1411.0
Uttar Pradesh,Sitapur,Sitapur,Pumpkin,Pumpkin,FAQ,21/07/2025,1071.0,1592.0,1389.0
Uttar Pradesh,Sitapur,Viswan,Apple,Kasmir/Shimla - II,Medium,21/07/2025,12492.0,13173.0,12723.0
Uttar Pradesh,Sitapur,Viswan,Firewood,Firewood,FAQ,21/07/2025,274.0,297.0,287.0
Uttar Pradesh,Sitapur,Viswan,Ginger(Green),Green Ginger,FAQ,21/07/2025,3419.0,4090.0,3797.0
Uttar Pradesh,Sitapur,Viswan,Mustard Oil,Mustard Oil,FAQ,21/07/2025,13798.0,14763.0,15179.0
Uttar Pradesh,Sitapur,Viswan,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,21/07/2025,1518.0,1730.0,1437.0
Uttar Pradesh,Sitapur,Viswan,Tomato,Hybrid,FAQ,21/07/2025,2881.0,2686.0,3092.0
Uttar Pradesh,Unnao,Bangarmau,Banana,Banana - Ripe,Medium,21/07/2025,2961.0,2937.0,2821.0
Uttar Pradesh,Unnao,Bangarmau,Bhindi(Ladies Finger),Bhindi,FAQ,21/07/2025,1603.0,1549.0,1499.0
Uttar Pradesh,Unnao,Bangarmau,Green Chilli,Green Chilly,FAQ,21/07/2025,4453.0,4019.0,4236.0
Uttar Pradesh,Unnao,Bangarmau,Maize,Yellow,FAQ,21/07/2025,2199.0,2415.0,2042.0
Uttar Pradesh,Unnao,Purwa,Onion,Red,FAQ,21/07/2025,1256.0,1496.0,1389.0
Uttar Pradesh,Unnao,Unnao,Tomato,Hybrid,FAQ,21/07/2025,2552.0,2857.0,2925.0
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,21/07/2025,7151.0,6994.0,5956.0
Uttar Pradesh,Varanasi,Varanasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,21/07/2025,10674.0,10322.0,8832.0
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,21/07/2025,6584.0,6874.0,6297.0
Uttar Pradesh,Varanasi,Varanasi,Wheat,Dara,FAQ,21/07/2025,2499.0,2599.0,2386.0
Uttar Pradesh,Varanasi,Varanasi(F&V),Banana - Green,Banana - Green,FAQ,21/07/2025,1988.0,1986.0,1917.0
Uttar Pradesh,Varanasi,Varanasi(F&V),Brinjal,Brinjal,FAQ,21/07/2025,1593.0,1929.0,1619.0
Uttar Pradesh,Varanasi,Varanasi(F&V),Mousambi(Sweet Lime),Mousambi,Medium,21/07/2025,3615.0,3446.0,3839.0
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,21/07/2025,7656.0,7594.0,7604.0
West Bengal,Bankura,Khatra,Brinjal,Round/Long,FAQ,21/07/2025,5109.0,6144.0,4742.0
West Bengal,Birbhum,Birbhum,Rice,Common,FAQ,21/07/2025,3599.0,3716.0,3683.0
West Bengal,Darjeeling,Darjeeling,Tomato,Other,FAQ,21/07/2025,4537.0,4504.0,4649.0
West Bengal,Darjeeling,Karsiyang(Matigara),Carrot,Other,FAQ,21/07/2025,4166.0,4867.0,4906.0
West Bengal,Darjeeling,Karsiyang(Matigara),Squash(Chappal Kadoo),Other,FAQ,21/07/2025,2181.0,2166.0,2211.0
West Bengal,Darjeeling,Siliguri,Banana,Other,Large,21/07/2025,1914.0,2094.0,2003.0
West Bengal,Darjeeling,Siliguri,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,21/07/2025,10814.0,11839.0,10221.0
West Bengal,Howrah,Ramkrishanpur(Howrah),Bhindi(Ladies Finger),Bhindi,FAQ,21/07/2025,3806.0,5259.0,4905.0
West Bengal,Howrah,Ramkrishanpur(Howrah),Green Chilli,Other,FAQ,21/07/2025,9776.0,11363.0,9690.0
West Bengal,Howrah,Ramkrishanpur(Howrah),Masur Dal,Masur Dal,FAQ,21/07/2025,8283.0,9268.0,9082.0
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,21/07/2025,3018.0,3752.0,3469.0
West Bengal,Medinipur(E),Kolaghat,Rice,Fine,FAQ,21/07/2025,3872.0,4421.0,3624.0
West Bengal,North 24 Parganas,Barasat,Bitter gourd,Other,FAQ,21/07/2025,4111.0,4351.0,3621.0
West Bengal,Puruliya,Purulia,Masur Dal,Masur Dal,FAQ,21/07/2025,8768.0,8965.0,9439.0
Himachal Pradesh,Chamba,Chamba,Bottle gourd,Other,FAQ,21/07/2025,4213.0,4992.0,4515.0
Himachal Pradesh,Chamba,Chamba,Papaya,Other,Medium,21/07/2025,4951.0,5936.0,5504.0
Himachal Pradesh,Hamirpur,Hamirpur,Banana,Other,Medium,21/07/2025,3164.0,3673.0,3418.0
Himachal Pradesh,Hamirpur,Hamirpur,Bhindi(Ladies Finger),Other,FAQ,21/07/2025,3539.0,4154.0,3884.0
Himachal Pradesh,Hamirpur,Hamirpur,Capsicum,Other,FAQ,21/07/2025,8578.0,9420.0,10369.0
Himachal Pradesh,Hamirpur,Hamirpur,Colacasia,Other,FAQ,21/07/2025,2712.0,3091.0,3223.0
Himachal Pradesh,Hamirpur,Hamirpur,Papaya,Other,Medium,21/07/2025,4884.0,4152.0,4649.0
Himachal Pradesh,Hamirpur,Hamirpur,Pear(Marasebu),Other,Medium,21/07/2025,6259.0,7951.0,6790.0
Himachal Pradesh,Hamirpur,Hamirpur,Potato,Desi,Non-FAQ,21/07/2025,1294.0,1371.0,1323.0
Himachal Pradesh,Hamirpur,Hamirpur,Potato,Other,Non-FAQ,21/07/2025,2011.0,2056.0,2281.0
Himachal Pradesh,Kangra,Dharamshala,Banana,Other,Medium,21/07/2025,4898.0,4519.0,4917.0
Himachal Pradesh,Kangra,Dharamshala,Brinjal,Other,FAQ,21/07/2025,3314.0,4318.0,4052.0
Himachal Pradesh,Kangra,Dharamshala,Carrot,Other,FAQ,21/07/2025,2692.0,2884.0,2647.0
Himachal Pradesh,Kangra,Dharamshala,Onion,Other,FAQ,21/07/2025,2128.0,2657.0,2273.0
Himachal Pradesh,Kangra,Kangra,Cauliflower,Other,FAQ,21/07/2025,4267.0,4985.0,4651.0
Himachal Pradesh,Kangra,Kangra,Lemon,Other,FAQ,21/07/2025,4684.0,9799.0,8436.0
Himachal Pradesh,Kangra,Kangra,Peas cod,Other,FAQ,21/07/2025,11218.0,13150.0,12664.0
Himachal Pradesh,Kangra,Kangra,Sponge gourd,Other,FAQ,21/07/2025,3137.0,3467.0,3238.0
Himachal Pradesh,Kangra,Kangra(Baijnath),Banana,Banana - Ripe,Medium,21/07/2025,3476.0,3816.0,3951.0
Himachal Pradesh,Kangra,Kangra(Baijnath),Coriander(Leaves),Coriander,FAQ,21/07/2025,18172.0,18351.0,20926.0
Himachal Pradesh,Kangra,Kangra(Baijnath),Cucumbar(Kheera),Cucumbar,FAQ,21/07/2025,2505.0,2860.0,2449.0
Himachal Pradesh,Kangra,Kangra(Baijnath),Ginger(Green),Green Ginger,FAQ,21/07/2025,8209.0,8056.0,8626.0
Himachal Pradesh,Kangra,Kangra(Baijnath),Spinach,Other,FAQ,21/07/2025,3123.0,3143.0,2883.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Apple,Kullu Royal Delicious,Medium,21/07/2025,5215.0,12355.0,8315.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Brinjal,Brinjal,FAQ,21/07/2025,3528.0,4071.0,3761.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cabbage,Cabbage,FAQ,21/07/2025,2198.0,2828.0,2416.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Garlic,Average,FAQ,21/07/2025,9612.0,12018.0,11402.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Lemon,Lemon,FAQ,21/07/2025,5552.0,5996.0,5605.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Papaya,Other,Medium,21/07/2025,4536.0,4869.0,4633.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Potato,Potato,FAQ,21/07/2025,1864.0,2022.0,2161.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Cabbage,Cabbage,FAQ,21/07/2025,1522.0,2705.0,1816.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Pineapple,Other,Medium,21/07/2025,3284.0,3743.0,3641.0
Himachal Pradesh,Kangra,Palampur,Apple,Kullu Royal Delicious,Medium,21/07/2025,4897.0,12031.0,8212.0
Himachal Pradesh,Kangra,Palampur,Bottle gourd,Bottle Gourd,FAQ,21/07/2025,2255.0,4482.0,3685.0
Himachal Pradesh,Kangra,Palampur,Garlic,Average,FAQ,21/07/2025,8419.0,13066.0,10412.0
Himachal Pradesh,Kangra,Palampur,Green Chilli,Green Chilly,FAQ,21/07/2025,2706.0,4058.0,3230.0
Himachal Pradesh,Kangra,Palampur,Guava,Other,Medium,21/07/2025,7603.0,7900.0,8770.0
Himachal Pradesh,Kangra,Palampur,Mashrooms,Other,FAQ,21/07/2025,17060.0,16659.0,16704.0
Himachal Pradesh,Kangra,Palampur,Mousambi(Sweet Lime),Other,Medium,21/07/2025,6275.0,6426.0,6410.0
Himachal Pradesh,Kangra,Palampur,Papaya,Other,Medium,21/07/2025,4913.0,5363.0,4281.0
Himachal Pradesh,Kangra,Palampur,Peas Wet,Other,FAQ,21/07/2025,10672.0,11734.0,11001.0
Himachal Pradesh,Kangra,Palampur,Raddish,Raddish,FAQ,21/07/2025,1472.0,2136.0,1608.0
Himachal Pradesh,Kangra,Palampur,Spinach,Spinach,FAQ,21/07/2025,2663.0,2758.0,2583.0
Himachal Pradesh,Kullu,Kullu,Capsicum,Other,FAQ,21/07/2025,4823.0,6712.0,5509.0
Himachal Pradesh,Kullu,Kullu,Ginger(Dry),Other,FAQ,21/07/2025,8170.0,8104.0,9109.0
Himachal Pradesh,Kullu,Kullu,Papaya,Other,Medium,21/07/2025,3977.0,4784.0,4566.0
Himachal Pradesh,Kullu,Kullu,Peas Wet,Other,FAQ,21/07/2025,9729.0,9426.0,9552.0
Himachal Pradesh,Kullu,Kullu,Raddish,Other,FAQ,21/07/2025,1001.0,1615.0,1243.0
Himachal Pradesh,Kullu,Kullu,Squash(Chappal Kadoo),Other,FAQ,21/07/2025,775.0,946.0,958.0
Himachal Pradesh,Mandi,Dhanotu (Mandi),Brinjal,Other,FAQ,21/07/2025,1956.0,2739.0,2592.0
Himachal Pradesh,Mandi,Dhanotu (Mandi),Capsicum,Capsicum,FAQ,21/07/2025,3762.0,4962.0,4629.0
Himachal Pradesh,Mandi,Dhanotu (Mandi),Cauliflower,Local,FAQ,21/07/2025,959.0,3613.0,2503.0
Himachal Pradesh,Mandi,Dhanotu (Mandi),Papaya,Other,Medium,21/07/2025,4265.0,4050.0,4255.0
Himachal Pradesh,Mandi,Mandi(Mandi),Bottle gourd,Bottle Gourd,FAQ,21/07/2025,959.0,3045.0,1372.0
Himachal Pradesh,Mandi,Mandi(Mandi),Carrot,Carrot,FAQ,21/07/2025,2105.0,3113.0,2358.0
Himachal Pradesh,Mandi,Mandi(Mandi),Colacasia,Colacasia,FAQ,21/07/2025,934.0,2331.0,1846.0
Himachal Pradesh,Mandi,Mandi(Mandi),Green Chilli,Other,FAQ,21/07/2025,3983.0,6442.0,4582.0
Himachal Pradesh,Mandi,Mandi(Mandi),Lemon,Lemon,FAQ,21/07/2025,4809.0,8364.0,6659.0
Himachal Pradesh,Mandi,Mandi(Mandi),Pear(Marasebu),Pears,Medium,21/07/2025,2671.0,8402.0,4972.0
Himachal Pradesh,Mandi,Mandi(Mandi),Peas cod,Peas cod,FAQ,21/07/2025,8127.0,13149.0,10721.0
Himachal Pradesh,Mandi,Mandi(Mandi),Potato,Potato,FAQ,21/07/2025,1149.0,1726.0,1412.0
Himachal Pradesh,Mandi,Mandi(Mandi),Spinach,Other,FAQ,21/07/2025,5450.0,4557.0,5173.0
Himachal Pradesh,Shimla,Rohroo,Bitter gourd,Other,FAQ,21/07/2025,3630.0,4224.0,3963.0
Himachal Pradesh,Shimla,Rohroo,Cabbage,Other,FAQ,21/07/2025,1616.0,2184.0,1776.0
Himachal Pradesh,Shimla,Rohroo,Carrot,Carrot,FAQ,21/07/2025,3254.0,3848.0,3485.0
Himachal Pradesh,Shimla,Rohroo,Cauliflower,Cauliflower,FAQ,21/07/2025,2743.0,3169.0,3176.0
Himachal Pradesh,Shimla,Rohroo,Cucumbar(Kheera),Cucumbar,FAQ,21/07/2025,1856.0,2859.0,2352.0
Himachal Pradesh,Shimla,Rohroo,Green Chilli,Green Chilly,FAQ,21/07/2025,7551.0,9054.0,8806.0
Himachal Pradesh,Shimla,Rohroo,Mango,Other,Large,21/07/2025,2470.0,8069.0,4859.0
Himachal Pradesh,Sirmore,Nahan,Bhindi(Ladies Finger),Other,FAQ,21/07/2025,1854.0,2014.0,1756.0
Himachal Pradesh,Sirmore,Nahan,Cucumbar(Kheera),Other,FAQ,21/07/2025,2048.0,2244.0,2188.0
Himachal Pradesh,Sirmore,Nahan,Lemon,Other,FAQ,21/07/2025,6028.0,7149.0,6631.0
Himachal Pradesh,Sirmore,Nahan,Onion,Other,FAQ,21/07/2025,1744.0,2231.0,2142.0
Himachal Pradesh,Sirmore,Nahan,Papaya,Other,Large,21/07/2025,3667.0,4698.0,4042.0
Himachal Pradesh,Sirmore,Nahan,Pear(Marasebu),Other,Large,21/07/2025,2939.0,3878.0,3561.0
Himachal Pradesh,Sirmore,Paonta Sahib,Apple,Other,Large,21/07/2025,2819.0,16063.0,9228.0
Himachal Pradesh,Sirmore,Paonta Sahib,Banana,Other,Large,21/07/2025,5230.0,5758.0,5615.0
Himachal Pradesh,Sirmore,Paonta Sahib,Cauliflower,Other,FAQ,21/07/2025,4541.0,6576.0,5842.0
Himachal Pradesh,Sirmore,Paonta Sahib,Colacasia,Other,FAQ,21/07/2025,3051.0,3823.0,3056.0
Himachal Pradesh,Sirmore,Paonta Sahib,Ginger(Green),Other,FAQ,21/07/2025,5880.0,7619.0,6823.0
Himachal Pradesh,Sirmore,Paonta Sahib,Lemon,Other,FAQ,21/07/2025,5219.0,5845.0,5591.0
Himachal Pradesh,Sirmore,Paonta Sahib,Pear(Marasebu),Other,Large,21/07/2025,6354.0,8080.0,6621.0
Himachal Pradesh,Solan,Solan,Bhindi(Ladies Finger),Other,FAQ,21/07/2025,2984.0,2759.0,3198.0
Himachal Pradesh,Solan,Solan,Brinjal,Other,FAQ,21/07/2025,2364.0,3641.0,3082.0
Himachal Pradesh,Solan,Solan,Colacasia,Other,FAQ,21/07/2025,3038.0,3741.0,3180.0
Himachal Pradesh,Solan,Solan,Green Chilli,Other,FAQ,21/07/2025,4198.0,6383.0,5434.0
Himachal Pradesh,Solan,Solan,Lemon,Other,FAQ,21/07/2025,5855.0,6333.0,6596.0
Himachal Pradesh,Solan,Solan,Raddish,Other,FAQ,21/07/2025,2405.0,2829.0,2611.0
Himachal Pradesh,Solan,Solan(Nalagarh),French Beans (Frasbean),Other,FAQ,21/07/2025,6534.0,6669.0,6181.0
Himachal Pradesh,Solan,Solan(Nalagarh),Mango,Other,Medium,21/07/2025,3053.0,4721.0,3962.0
Himachal Pradesh,Solan,Solan(Nalagarh),Onion,Other,FAQ,21/07/2025,1897.0,2542.0,2073.0
Himachal Pradesh,Solan,Waknaghat,Raddish,Other,FAQ,21/07/2025,788.0,938.0,925.0
Himachal Pradesh,Solan,Waknaghat,Tomato,Deshi,FAQ,21/07/2025,874.0,2603.0,2382.0
Himachal Pradesh,Una,Una,Banana,Medium,Medium,21/07/2025,3038.0,3157.0,2976.0
Himachal Pradesh,Una,Una,Capsicum,Capsicum,FAQ,21/07/2025,6593.0,7998.0,7394.0
Himachal Pradesh,Una,Una,Cauliflower,Cauliflower,FAQ,21/07/2025,3051.0,4331.0,3433.0
Himachal Pradesh,Una,Una,Garlic,Other,FAQ,21/07/2025,7640.0,10964.0,10133.0
Himachal Pradesh,Una,Una,Lemon,Other,FAQ,21/07/2025,5238.0,7306.0,6512.0
Himachal Pradesh,Una,Una,Mousambi(Sweet Lime),Mousambi,Medium,21/07/2025,5366.0,5564.0,5370.0
Uttar Pradesh,Agra,Achnera,Cauliflower,Cauliflower,FAQ,21/07/2025,4027.0,4056.0,3515.0
Uttar Pradesh,Agra,Achnera,Lemon,Lemon,FAQ,21/07/2025,2906.0,3512.0,3089.0
Uttar Pradesh,Agra,Achnera,Onion,Red,FAQ,21/07/2025,1476.0,1339.0,1398.0
Uttar Pradesh,Agra,Achnera,Potato,Desi,FAQ,21/07/2025,966.0,1313.0,1197.0
Uttar Pradesh,Agra,Achnera,Pumpkin,Pumpkin,FAQ,21/07/2025,1058.0,1125.0,1103.0
Uttar Pradesh,Agra,Agra,Banana,Banana - Ripe,Medium,21/07/2025,2671.0,2604.0,2668.0
Uttar Pradesh,Agra,Agra,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,21/07/2025,6322.0,6903.0,6333.0
Uttar Pradesh,Agra,Agra,Cauliflower,Cauliflower,FAQ,21/07/2025,3450.0,3734.0,3463.0
Uttar Pradesh,Agra,Agra,Colacasia,Colacasia,FAQ,21/07/2025,1869.0,2080.0,1768.0
Uttar Pradesh,Agra,Agra,Jack Fruit,Jack Fruit,Medium,21/07/2025,1702.0,1804.0,1848.0
Uttar Pradesh,Agra,Agra,Mousambi(Sweet Lime),Mousambi,Medium,21/07/2025,2984.0,2811.0,2703.0
Uttar Pradesh,Agra,Agra,Mustard,Sarson(Black),FAQ,21/07/2025,6268.0,7408.0,7261.0
Uttar Pradesh,Agra,Agra,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,21/07/2025,2636.0,2796.0,2697.0
Uttar Pradesh,Agra,Agra,Sponge gourd,Sponge gourd,FAQ,21/07/2025,1717.0,2116.0,2203.0
Uttar Pradesh,Agra,Agra,Tomato,Hybrid,FAQ,21/07/2025,2586.0,2943.0,2731.0
Uttar Pradesh,Agra,Fatehabad,Brinjal,Round,FAQ,21/07/2025,904.0,1451.0,1393.0
Uttar Pradesh,Agra,Fatehabad,Ginger(Green),Green Ginger,FAQ,21/07/2025,2638.0,3145.0,2544.0
Uttar Pradesh,Agra,Fatehabad,Potato,Desi,FAQ,21/07/2025,633.0,1168.0,1029.0
Uttar Pradesh,Agra,Fatehpur Sikri,Ginger(Green),Green Ginger,FAQ,21/07/2025,3153.0,3170.0,3284.0
Uttar Pradesh,Agra,Fatehpur Sikri,Green Chilli,Green Chilly,FAQ,21/07/2025,4777.0,4509.0,4951.0
Uttar Pradesh,Agra,Fatehpur Sikri,Gur(Jaggery),Red,FAQ,21/07/2025,4366.0,4202.0,4520.0
Uttar Pradesh,Agra,Fatehpur Sikri,Mango,Dusheri,Medium,21/07/2025,4302.0,4304.0,3928.0
Uttar Pradesh,Aligarh,Aligarh,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,21/07/2025,2094.0,2241.0,2403.0
Uttar Pradesh,Aligarh,Aligarh,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,21/07/2025,6560.0,6918.0,7033.0
Uttar Pradesh,Aligarh,Aligarh,Bhindi(Ladies Finger),Bhindi,FAQ,21/07/2025,1404.0,1511.0,1552.0
Uttar Pradesh,Aligarh,Aligarh,Lentil (Masur)(Whole),Masoor Gola,FAQ,21/07/2025,6573.0,6335.0,7172.0
Uttar Pradesh,Aligarh,Aligarh,Papaya,Papaya,Medium,21/07/2025,2493.0,2762.0,2649.0
Uttar Pradesh,Aligarh,Aligarh,Wheat,Dara,FAQ,21/07/2025,2701.0,2383.0,2352.0
Uttar Pradesh,Aligarh,Atrauli,Colacasia,Colacasia,FAQ,21/07/2025,1892.0,2305.0,2154.0
Uttar Pradesh,Aligarh,Atrauli,Cucumbar(Kheera),Cucumbar,FAQ,21/07/2025,1041.0,1114.0,1068.0
Uttar Pradesh,Aligarh,Atrauli,Pumpkin,Pumpkin,FAQ,21/07/2025,663.0,811.0,688.0
Uttar Pradesh,Aligarh,Khair,Bottle gourd,Bottle Gourd,FAQ,21/07/2025,1016.0,1350.0,1241.0
Uttar Pradesh,Aligarh,Khair,Green Chilli,Green Chilly,FAQ,21/07/2025,4327.0,5381.0,4438.0
Uttar Pradesh,Aligarh,Khair,Potato,Desi,Non-FAQ,21/07/2025,764.0,1077.0,894.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,21/07/2025,7693.0,7954.0,8143.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,21/07/2025,6343.0,7122.0,5856.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,Bottle gourd,Bottle Gourd,FAQ,21/07/2025,1520.0,1506.0,1659.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,Brinjal,Round/Long,FAQ,21/07/2025,1561.0,1685.0,1724.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,Capsicum,Capsicum,FAQ,21/07/2025,3971.0,3957.0,4421.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,Cucumbar(Kheera),Cucumbar,FAQ,21/07/2025,1952.0,2087.0,1940.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,Lentil (Masur)(Whole),Masoor Gola,FAQ,21/07/2025,6440.0,6378.0,6617.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,Mustard Oil,Mustard Oil,FAQ,21/07/2025,13482.0,14924.0,14265.0
Uttar Pradesh,Amethi,Sultanpur,Apple,Delicious,Medium,21/07/2025,12144.0,11546.0,12586.0
Uttar Pradesh,Amethi,Sultanpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,21/07/2025,8969.0,9882.0,9052.0
Uttar Pradesh,Amethi,Sultanpur,Brinjal,Brinjal,FAQ,21/07/2025,1985.0,1986.0,1821.0
Uttar Pradesh,Amethi,Sultanpur,Ginger(Green),Green Ginger,FAQ,21/07/2025,3792.0,3651.0,3506.0
Uttar Pradesh,Amethi,Sultanpur,Green Chilli,Green Chilly,FAQ,21/07/2025,4306.0,4490.0,4231.0
Uttar Pradesh,Amethi,Sultanpur,Pomegranate,Pomogranate,Medium,21/07/2025,6844.0,6933.0,8092.0
Uttar Pradesh,Amethi,Sultanpur,Tomato,Deshi,Non-FAQ,21/07/2025,2674.0,2745.0,2631.0
Uttar Pradesh,Amroha,Hasanpur,Apple,Delicious,Medium,21/07/2025,9653.0,9854.0,8728.0
Uttar Pradesh,Amroha,Hasanpur,Bottle gourd,Bottle Gourd,FAQ,21/07/2025,1522.0,1503.0,1497.0
Uttar Pradesh,Amroha,Hasanpur,Cucumbar(Kheera),Cucumbar,FAQ,21/07/2025,1797.0,2081.0,1680.0
Uttar Pradesh,Amroha,Hasanpur,Ginger(Green),Green Ginger,FAQ,21/07/2025,3268.0,4198.0,3259.0
Uttar Pradesh,Amroha,Hasanpur,Lemon,Lemon,FAQ,21/07/2025,2842.0,3901.0,3510.0
Uttar Pradesh,Amroha,Hasanpur,Pumpkin,Pumpkin,FAQ,21/07/2025,1329.0,1381.0,1542.0
Uttar Pradesh,Auraiya,Auraiya,Apple,Delicious,Medium,21/07/2025,14761.0,12688.0,14021.0
Uttar Pradesh,Auraiya,Auraiya,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,21/07/2025,6188.0,6454.0,6244.0
Uttar Pradesh,Auraiya,Auraiya,Green Chilli,Green Chilly,FAQ,21/07/2025,4512.0,5403.0,5571.0
Uttar Pradesh,Auraiya,Auraiya,Pomegranate,Pomogranate,Medium,21/07/2025,5835.0,6263.0,6811.0
Uttar Pradesh,Auraiya,Auraiya,Rice,Common,FAQ,21/07/2025,2625.0,3409.0,3276.0
Uttar Pradesh,Ayodhya,Faizabad,Maize,Hybrid,FAQ,21/07/2025,2311.0,2676.0,2494.0
Uttar Pradesh,Ayodhya,Faizabad,Paddy(Dhan)(Common),Common,FAQ,21/07/2025,2064.0,2402.0,2239.0
Uttar Pradesh,Ayodhya,Faizabad,Pomegranate,Pomogranate,Medium,21/07/2025,7252.0,7509.0,7558.0
Uttar Pradesh,Ayodhya,Faizabad,Sugar,Chini,FAQ,21/07/2025,4474.0,4566.0,4250.0
Uttar Pradesh,Ayodhya,Faizabad,Tomato,Deshi,FAQ,21/07/2025,3145.0,3311.0,3230.0
Uttar Pradesh,Azamgarh,Azamgarh,Banana - Green,Banana - Green,FAQ,21/07/2025,1702.0,2014.0,2036.0
Uttar Pradesh,Azamgarh,Azamgarh,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,21/07/2025,6830.0,7820.0,7588.0
Uttar Pradesh,Azamgarh,Azamgarh,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,21/07/2025,6743.0,6346.0,6421.0
Uttar Pradesh,Azamgarh,Azamgarh,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,21/07/2025,9439.0,10880.0,10947.0
Uttar Pradesh,Azamgarh,Azamgarh,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,21/07/2025,10526.0,10633.0,9742.0
Uttar Pradesh,Azamgarh,Azamgarh,Pomegranate,Pomogranate,Medium,21/07/2025,8159.0,8204.0,7450.0
Uttar Pradesh,Azamgarh,Azamgarh,Potato,Desi,FAQ,21/07/2025,1048.0,1232.0,1317.0
Uttar Pradesh,Azamgarh,Azamgarh,Pumpkin,Pumpkin,FAQ,21/07/2025,1348.0,1540.0,1358.0
Uttar Pradesh,Azamgarh,Azamgarh,Rice,III,FAQ,21/07/2025,3029.0,3380.0,3372.0
Uttar Pradesh,Badaun,Badayoun,Bitter gourd,Bitter Gourd,FAQ,21/07/2025,1896.0,2209.0,2120.0
Uttar Pradesh,Badaun,Badayoun,Maize,Yellow,Non-FAQ,21/07/2025,1699.0,1831.0,1725.0
Uttar Pradesh,Badaun,Badayoun,Onion,Nasik,Non-FAQ,21/07/2025,1180.0,1447.0,1293.0
Uttar Pradesh,Badaun,Badayoun,Paddy(Dhan)(Common),Sarvati,Non-FAQ,21/07/2025,1900.0,2275.0,1989.0
Uttar Pradesh,Badaun,Badayoun,Raddish,Raddish,FAQ,21/07/2025,2238.0,2428.0,2235.0
Uttar Pradesh,Badaun,Wazirganj,Mango,Dusheri,Medium,21/07/2025,2926.0,3374.0,3083.0
Uttar Pradesh,Badaun,Wazirganj,Potato,Desi,FAQ,21/07/2025,1172.0,1147.0,1283.0
Uttar Pradesh,Badaun,Wazirganj,Tomato,Deshi,FAQ,21/07/2025,2858.0,3014.0,2674.0
Uttar Pradesh,Badaun,Wazirganj,Wheat,Dara,FAQ,21/07/2025,2332.0,2426.0,2668.0
Uttar Pradesh,Badaun,Wazirganj,Wheat,Dara,Non-FAQ,21/07/2025,2591.0,2613.0,2230.0
Uttar Pradesh,Baghpat,Baraut,Banana - Green,Banana - Green,FAQ,21/07/2025,1803.0,1852.0,1687.0
Uttar Pradesh,Baghpat,Baraut,Bhindi(Ladies Finger),Bhindi,FAQ,21/07/2025,1889.0,1962.0,1716.0
Uttar Pradesh,Baghpat,Baraut,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,21/07/2025,10563.0,10003.0,9498.0
Uttar Pradesh,Baghpat,Baraut,Brinjal,Round/Long,FAQ,21/07/2025,1958.0,2122.0,1774.0
